word,score
first_baseman,0
first_battle_of_ypres,0
first_blush,0
first_cause,0
first_class,0.5
first_council_of_constantinople,0
first_council_of_lyons,0
first_council_of_nicaea,0
first_cousin,0
first_cranial_nerve,0
first_crusade,0
first_degree,0
first_derivative,0
first_duke_of_marlborough,0
first_duke_of_wellington,0
first_earl_kitchener_of_khartoum,0
first_earl_of_beaconsfield,0
first_earl_of_chatham,0
first_earl_of_orford,0.125
first_earl_wavell,0
first_epistle_of_john,0
first_epistle_of_paul_the_apostle_to_the_corinthians,0
first_epistle_of_paul_the_apostle_to_the_thessalonians,0
first_epistle_of_paul_the_apostle_to_timothy,0
first_epistle_of_peter,0
first_epistle_to_the_corinthians,0
first_epistle_to_the_thessalonians,0
first_epistle_to_timothy,0
first_estate,0
first_floor,0
first_gear,0
first_half,0
first_harmonic,0
first_in_first_out,0
first_lady,0
first_language,0
first_lateran_council,0
first_law_of_motion,0
first_law_of_thermodynamics,0
first_lieutenant,0
first_light,0
first_lord_of_the_treasury,0
first_marquess_cornwallis,0
first_mate,0
first_moment,0
first_mortgage,0
first_name,0
first_of_all,0
first_of_may,0
first_of_october_antifascist_resistance_group,0
first_off,0
first_offender,0
first_period,0
first_person,0
first_principle,0
first_quarter,0
first_reading,0
first_rudiment,0
first_sacker,0
first_sergeant,0.125
first_state,0
first_step,0
first_stomach,0
first_strike,0
first_team,0
first_trimester,0
first_vatican_council,0
first_viscount_haldane_of_cloan,-0.125
first_viscount_nuffield,0
first_visual_area,0
first_water,0.625
first_world_war,0
firstborn,0
firsthand,0
firstly,0
firth,0
firth_of_clyde,0
firth_of_forth,0
fisa,0
fisc,0
fiscal,0.25
fiscal_policy,0
fiscal_year,0
fiscally,0
fischer,0
fischer's_slime_mushroom,0
fish,-0.25
fish-fly,0
fish-liver_oil,0
fish-worship,0
fish_and_chips,0
fish_ball,0
fish_bowl,0
fish_cake,0
fish_chowder,0
fish_doctor,0
fish_duck,0
fish_eagle,0
fish_family,0
fish_farm,0
fish_filet,0
fish_fillet,0
fish_finger,0
fish_fly,0
fish_fry,0
fish_fuddle,0
fish_genus,0
fish_geranium,0
fish_glue,0
fish_hawk,0
fish_house_punch,0
fish_joint,0
fish_knife,0
fish_ladder,0
fish_loaf,0
fish_louse,0.375
fish_lure,0
fish_meal,0
fish_mousse,0
fish_oil,0
fish_scale,0
fish_slice,0
fish_species,0.125
fish_steak,0
fish_stew,0
fish_stick,0
fish_tank,0
fishbone,0
fishbowl,0
fisher,0
fisher_cat,0
fisherman,0
fisherman's_bend,0
fisherman's_knot,0
fisherman's_lure,0
fishery,0
fisheye,0
fisheye_lens,0
fishgig,0
fishhook,0
fishily,0.25
fishing,0
fishing_boat,0
fishing_eagle,0
fishing_expedition,0
fishing_gear,0
fishing_licence,0
fishing_license,0
fishing_line,0
fishing_net,0
fishing_permit,0
fishing_pole,0
fishing_rig,0
fishing_rod,0
fishing_season,0
fishing_smack,0
fishing_tackle,0
fishing_vessel,0
fishing_worm,0
fishmonger,0
fishnet,0
fishpaste,0
fishplate,0
fishpole_bamboo,0
fishpond,0
fishtail,0
fishtail_bit,-0.25
fishtail_palm,0.125
fishwife,0
fishworm,0
fishy,-0.5
fissile,0.5
fission,0
fission_bomb,0
fissionable,0.5
fissiparity,0
fissiparous,0.375
fissiped,0
fissiped_mammal,0
fissipedia,0
fissure,0.125
fissure_of_rolando,0
fissure_of_sylvius,0.25
fissurella,0
fissurella_apertura,0
fissurellidae,0
fist,0
fistfight,-0.25
fistful,0
fisticuffs,-0.25
fistmele,0
fistula,-0.5
fistular,0
fistularia,-0.125
fistulariidae,0
fistulate,0
fistulina,0
fistulina_hepatica,0
fistulinaceae,0
fistulous,0
fistulous_withers,-0.5
fit,0.75
fit_in,0
fit_out,0
fit_the_bill,0.5
fitch,-0.375
fitful,0
fitfully,0.25
fitfulness,-0.25
fitly,0.25
fitment,0
fitness,0.625
fits_and_starts,0
fitted,-0.5
fitted_out,0.25
fitted_sheet,0.125
fitter,0.5
fitting,0.625
fittingly,0.25
fittingness,0.5
fitzgerald,0.25
five,0
five-finger,0
five-fingered_maidenhair_fern,0
five-flowered_gentian,0
five-fold,0
five-hitter,0
five-hundredth,0
five-lobed,-0.5
five-membered,0
five-needled,0
five-petaled,0
five-petalled,0
five-point_bishop's_cap,0
five-pointed,0
five-sided,0
five-spot,0
five-star_admiral,0.375
five-year-old,0
five_dollar_bill,0
five_hundred,0
five_iron,0
five_nations,0
five_spice_powder,0
fivefold,0
fivepence,0
fiver,0
fives,0
fivesome,0
fix,-0.5
fix-it_shop,0
fix_up,0
fixate,-0.25
fixation,-0.75
fixative,0
fixed,-0.75
fixed-combination_drug,0
fixed-cycle_operation,0
fixed-point_notation,0
fixed-point_number,0
fixed-point_part,0
fixed-point_representation_system,0
fixed-width_font,-0.125
fixed_charge,0
fixed_cost,0
fixed_costs,0
fixed_disk,0
fixed_intonation,0
fixed_investment_trust,0
fixed_oil,-0.125
fixed_phagocyte,-0.625
fixed_star,0
fixed_storage,0
fixedly,0
fixedness,-0.125
fixer,0
fixer-upper,0
fixing,-0.125
fixing_agent,0
fixings,0
fixity,-0.375
fixture,0
fizgig,0
fizz,0
fizzing,0
fizzle,0.375
fizzle_out,0
fizzy,0
fjord,0
fl,0
flab,-0.25
flabbergast,-0.375
flabbergasted,0
flabbily,0.25
flabbiness,0.375
flabby,-0.125
flaccid,-0.125
flaccid_bladder,-0.5
flaccid_paralysis,-0.625
flaccidity,0.375
flack,-0.375
flack_catcher,0
flacourtia,0
flacourtia_family,0
flacourtia_indica,0
flacourtiaceae,0
flag,0.5
flag-waver,0.25
flag-waving,0.375
flag_captain,0
flag_day,0
flag_down,0
flag_of_truce,0
flag_officer,0.375
flag_rank,0.25
flag_smut,0
flag_smut_fungus,-0.375
flag_stop,0
flag_waving,0.375
flagellant,0
flagellata,0
flagellate,0.125
flagellate_protozoan,0.125
flagellated,0
flagellated_cell,0
flagellated_protozoan,0.125
flagellation,0
flagellum,-0.25
flageolet,0
flagfish,0
flagging,-0.625
flagitious,-0.875
flagon,0
flagpole,0
flagrant,-0.875
flagrantly,0.25
flagroot,0
flagship,0
flagstaff,0
flagstone,0.125
flagyl,-0.25
flail,-0.125
flair,0.375
flak,-0.375
flak_catcher,0
flake,0
flake_off,0
flake_out,0
flakey,-0.25
flakiness,-0.25
flaky,-0.25
flambe,0
flambeau,0
flamboyance,0.125
flamboyant,0.5
flamboyant_tree,0
flamboyantly,0.375
flame,0
flame-colored,0
flame-coloured,0
flame-flower,0
flame-orange,0
flame-out,0.375
flame-retardant,-0.125
flame_bush,0.125
flame_cell,0
flame_durrajong,0
flame_fish,0
flame_flower,0
flame_nettle,0
flame_pea,0
flame_stitch,0
flame_tokay,0
flame_tree,0
flame_up,0
flamefish,0
flameflower,0
flamen,0
flamenco,0
flameproof,-0.125
flamethrower,0
flaming,-0.125
flaming_poppy,0
flamingo,0
flamingo_flower,0
flamingo_plant,0
flaminian_way,0
flaminius,0
flammability,0
flammable,-0.5
flammulina,0
flammulina_velutipes,0
flan,0
flanders,0
flanders_poppy,0
flange,0
flank,0
flank_steak,0
flanker,0
flanker_back,0
flannel,0
flannel-cake,0
flannel_bush,0
flannel_cake,0
flannel_leaf,0
flannel_mullein,-0.125
flannelbush,0
flannelette,0
flannery_o'connor,0
flap,-0.125
flap_down,0
flapcake,0
flapjack,0
flapper,0
flapping,0
flaps,0
flare,0.25
flare-up,-0.25
flare_out,0
flare_pass,0
flare_path,0
flare_star,0
flare_up,0
flaring,0
flash,-0.5
flash-forward,0
flash-freeze,0
flash-frozen,0
flash_back,0
flash_bulb,0
flash_butt_welding,0
flash_camera,0
flash_card,0
flash_flood,0
flash_in_the_pan,0.125
flash_lamp,0
flash_memory,0
flash_point,0
flash_welding,0
flashback,-0.25
flashboard,0
flashboarding,0
flashbulb,0
flashcard,0
flasher,0
flashflood,0
flashgun,0
flashily,0.375
flashiness,0
flashing,0
flashlight,0
flashlight_battery,0
flashlight_fish,0
flashover,0
flashpoint,0
flashy,-0.5
flask,0.125
flaskful,0.125
flat,-0.625
flat-bellied,-0.125
flat-bottom,0
flat-bottomed,0
flat-coated_retriever,0
flat-footed,-0.75
flat-growing,0
flat-hat,0
flat-leaf_parsley,0
flat-top,0
flat-topped,0
flat-topped_white_aster,0
flat_arch,0
flat_bench,0
flat_bone,0
flat_cap,0
flat_file,0
flat_knot,0
flat_out,-0.25
flat_panel_display,0
flat_pea,0
flat_solid,0
flat_tip_screwdriver,0
flat_tire,0
flat_wash,0.125
flatbed,-0.5
flatbed_press,0
flatboat,0
flatbottom,0.125
flatbottomed,0.125
flatbread,0
flatbrod,0
flatcar,-0.5
flatfish,0
flatfoot,-0.375
flathead,0
flathead_catfish,0
flatiron,0
flatlet,0
flatly,0.25
flatmate,0
flatness,0.375
flats,0
flatten,0
flatten_out,0
flattened,0.375
flatter,0.5
flatterer,0
flattering,0
flattery,0.125
flattop,0
flatulence,0
flatulency,0
flatulent,-0.625
flatus,0
flatus-relieving,0.625
flatware,0
flatwork,0.125
flatworm,0.25
flaubert,0
flaunt,0
flaunty,0.5
flautist,0
flavian_dynasty,0
flavin,0
flavius_claudius_julianus,0
flavius_josephus,0
flavius_theodosius,0
flavius_valerius_constantinus,0
flaviviridae,0
flavivirus,0
flavone,0
flavonoid,0
flavor,-0.25
flavorer,0
flavorful,-0.5
flavoring,0
flavorless,-0.375
flavorlessness,0
flavorous,-0.5
flavorsome,-0.5
flavorsomeness,-0.375
flavour,-0.25
flavourer,0
flavourful,-0.5
flavouring,0
flavourless,-0.375
flavourlessness,0
flavourous,-0.5
flavoursome,-0.5
flavoursomeness,-0.375
flaw,-0.125
flawed,0.25
flawless,-0.375
flawlessly,0.375
flawlessness,-0.5
flax,0
flax_family,0
flax_rust,-0.625
flax_rust_fungus,-0.625
flaxedil,0
flaxen,0
flaxseed,0
flaxseed_oil,0
flay,0
flea,0
flea-bitten,-0.375
flea_beetle,0.125
flea_bite,-0.25
flea_market,0
fleabag,0
fleabane,0
fleapit,0.125
fleawort,0
flecainide,0
fleck,0
flecked,0
flection,-0.375
fledge,0
fledged,0
fledgeless,-0.5
fledgeling,0.375
fledgling,0.375
fleece,0
fleeceable,0.25
fleecy,0
fleer,-0.375
fleet,0
fleet_admiral,0.375
fleet_ballistic_missile_submarine,0
fleet_street,0
fleeting,0.125
fleetingness,0
fleetly,0.25
fleetness,0
fleming,0
flemish,0
flemish-speaking,0
flemish_dialect,0
flense,0
flesh,0
flesh-colored,0
flesh-coloured,0
flesh-eating,-0.125
flesh_fly,0
flesh_out,0.125
flesh_wound,-0.125
fleshed_out,0
fleshiness,-0.5
fleshly,0.125
fleshy,0
fletc,0
fletcher,0
fleur-de-lis,0
fleur-de-lys,0
flex,-0.125
flexeril,-0.625
flexibility,0.5
flexible,0.375
flexible_joint,0
flexible_sigmoidoscope,0
flexible_sigmoidoscopy,0
flexibleness,0.125
flexibly,0
flexile,0
flexion,-0.375
flexor,0
flexor_muscle,0
flexuous,0.125
flexure,0.125
flibbertigibbet,0.125
flick,-0.25
flick-knife,0
flick_knife,0
flicker,-0.25
flickering,0.25
flickertail,0
flier,0
flies,0
flight,0.25
flight_attendant,0
flight_control,0
flight_deck,0
flight_engineer,0
flight_feather,0
flight_indicator,0
flight_line,-0.375
flight_maneuver,0
flight_of_stairs,0
flight_of_steps,0
flight_path,0
flight_simulator,0
flight_strip,-0.25
flight_surgeon,0
flighted,0
flightiness,0.5
flightless,-0.5
flightless_bird,0
flighty,-0.375
flim-flam,-0.625
flimflam,0
flimsily,0
flimsiness,0
flimsy,-0.5
flinch,-0.375
flinders,0
flindersia,0
flindersia_australis,-0.125
flindersia_schottiana,0
flindosa,-0.125
flindosy,-0.125
fling,0.5
fling_off,0
flint,0.125
flint_corn,0
flint_glass,0.125
flint_maize,0
flint_river,0
flinthead,0
flintlock,0
flintstone,0
flinty,0.375
flip,-0.375
flip-flap,0
flip-flop,0
flip_chart,0
flip_one's_lid,-0.25
flip_one's_wig,-0.25
flip_out,-0.375
flip_over,0
flip_side,0
flippancy,-0.5
flippant,-0.334
flippantly,0.25
flipper,0
flipper-like,0
flirt,0.625
flirt_with,0.125
flirtation,0.625
flirtatious,0.25
flirtatiously,0.25
flirting,0.625
flit,-0.125
flitch,0
flitter,0
flittering_scotoma,0
flnc,0
flo_ziegfeld,0
float,0
floatation,0
floater,-0.625
floating,-0.625
floating-moss,0.375
floating-point_notation,0
floating-point_number,0
floating-point_operation,0
floating-point_representation_system,0
floating_bridge,0
floating_dock,0
floating_dry_dock,0
floating_fern,0
floating_mine,0
floating_policy,0
floating_voter,-0.5
floatplane,0
floaty,0
floc,0
floccose,0
floccose_chanterelle,0
flocculate,0
flocculation,0
floccule,0
flocculent,-0.125
flock,0
flodden,0
floe,0
flog,0
flogger,0
flogging,0
flood,-0.5
flood_control,0
flood_in,0.125
flood_lamp,0
flood_out,-0.375
flood_plain,0
flood_tide,0
flooded,0
flooded_gum,0
floodgate,0
floodhead,0
flooding,0.375
floodlight,0
floodlighted,0
floodlit,0
floodplain,0
floor,0.375
floor_board,0
floor_cover,0
floor_covering,0
floor_joist,0
floor_lamp,0
floor_leader,0
floor_plan,0
floor_show,0
floor_wax,0
floorboard,0
floored,0
flooring,0
floorshow,0
floorwalker,0
floozie,0
floozy,0
flop,-0.625
flophouse,-0.125
floppy,0
floppy_disk,0
flora,-0.25
floral,0.125
floral_arrangement,0
floral_cup,0
floral_envelope,0
floral_leaf,0
floreal,0
florence,0
florence_fennel,0
florence_nightingale,0
florentine,0
florentine_iris,0
florenz_ziegfeld,0
florescence,0
florest's_cineraria,0
floret,0
florey,0
floricultural,0
floriculture,0
florid,0.5
florida,0
florida_arrowroot,0
florida_bean,0
florida_gallinule,0
florida_key,0
florida_pompano,0
florida_selaginella,0
florida_smoothhound,0
florida_strangler_fig,0
florida_strap_fern,0
florida_water_rat,0
florida_yew,0
floridian,0
floridity,0.125
floridly,0.25
floridness,0.125
florilegium,0
florin,0
florio,0
florist,0
florist's_chrysanthemum,0
florist's_gloxinia,0
florist's_willow,0
florist_shop,0
florists'_chrysanthemum,0
flory,0
floss,0.125
flossy,0
flotation,0
flotation_device,0
flotilla,0
flotsam,0
flounce,0
flounder,-0.125
flour,0
flour_beetle,0
flour_bin,0
flour_corn,0
flour_mill,0
flour_weevil,0
flourish,0.125
flourishing,0.5
floury,0.5
flout,-0.375
flouter,-0.375
flow,-0.125
flow_away,0
flow_chart,0
flow_diagram,0
flow_from,0
flow_of_air,0
flow_off,0
flow_out,0
flow_rate,0
flow_sheet,0
flowage,0
flowchart,0
flower,0.375
flower-cup_fern,0
flower-of-an-hour,0
flower_arrangement,0
flower_bed,0
flower_bud,0
flower_chain,0
flower_child,0
flower_cluster,0
flower_garden,0
flower_gardening,0
flower_girl,0
flower_head,0
flower_people,0
flower_petal,0
flower_power,0
flower_stalk,0
flower_store,0
flowerbed,0
flowered,0.125
floweret,0
flowering,0.125
flowering_almond,0
flowering_ash,0
flowering_cherry,0
flowering_crab,0
flowering_fern,0
flowering_glume,-0.25
flowering_hazel,0
flowering_maple,0
flowering_onion,0
flowering_plant,0
flowering_quince,0
flowering_raspberry,0
flowering_shrub,0
flowering_spurge,0
flowering_stone,0
flowering_tobacco,0
flowering_tree,0
flowering_wintergreen,0
flowerless,0.125
flowerpot,0
flowers-of-an-hour,0
flowers_of_zinc,0
flowery,0.25
flowing,0.125
floxuridine,0
floyd_bennett,0
flu,0.5
flub,-0.75
fluctuate,-0.25
fluctuating,-0.25
fluctuation,-0.375
flue,0
flue_pipe,0
flue_stop,0
fluegelhorn,0.125
fluency,0
fluent,0.25
fluent_aphasia,0.125
fluently,0.25
fluff,-0.75
fluff_up,0
fluffiness,-0.125
fluffy,0
fluffy_omelet,0
flugelhorn,0.125
fluid,0.25
fluid_drachm,0
fluid_dram,0
fluid_drive,0
fluid_flywheel,0
fluid_mechanics,0
fluid_ounce,0
fluidity,0
fluidness,0
fluidounce,0
fluidram,0
fluke,0.125
flukey,0
fluky,0
flume,0
flummery,-0.5
flump,0
flump_down,0
flunitrazepan,0
flunk,-0.125
flunkey,-0.125
flunky,-0.125
fluor,0
fluorapatite,0
fluoresce,0
fluorescein,0
fluorescein_isocyanate,0.25
fluorescein_isothiocyanate,0.25
fluoresceine,0
fluorescence,0
fluorescence_microscopy,0
fluorescent,0.375
fluorescent_dye,0
fluorescent_fixture,-0.125
fluorescent_lamp,0
fluoridate,0
fluoridation,0
fluoride,-0.125
fluoridisation,0
fluoridise,0
fluoridization,0
fluoridize,0
fluorine,0
fluorite,0
fluoroboric_acid,-0.375
fluoroboride,-0.25
fluorocarbon,0
fluorocarbon_plastic,0
fluorochrome,0
fluoroform,0
fluoroscope,0
fluoroscopy,0
fluorosis,0
fluorouracil,-0.375
fluorspar,0
fluosilicate,0
fluosilicic_acid,0
fluoxetine,-0.25
fluoxetine_hydrocholoride,-0.25
fluphenazine,-0.5
flurazepam,-0.375
flurazepam_hydrochloride,-0.375
flurbiprofen,0
flurry,-0.375
flush,-0.625
flush-seamed,0
flush_down,0
flush_it,-0.125
flush_toilet,0
flushed,0.875
flushless_toilet,0
fluster,-0.375
flustered,-0.125
flute,0.125
flute_glass,0.125
flute_player,0
fluting,0
flutist,0
flutter,-0.625
flutter_kick,-0.125
fluttering,0
fluvastatin,0
fluvial,0
flux,0.125
flux_applicator,0
flux_density,0
flux_density_unit,0
flux_unit,0
fluxing_lime,0
fluxion,0
fluxmeter,0
fly,-0.5
fly-by,0
fly-by-night,0.5
fly-fish,0
fly-fishing,0.125
fly_agaric,0
fly_ash,0
fly_ball,0
fly_blind,0.125
fly_bridge,0
fly_by,0
fly_casting,0
fly_contact,0
fly_floor,0
fly_front,0
fly_gallery,0
fly_high,0.125
fly_honeysuckle,0
fly_in_the_face_of,0
fly_in_the_ointment,0
fly_in_the_teeth_of,0
fly_off_the_handle,-0.25
fly_on,0
fly_open,0
fly_orchid,0
fly_poison,-0.125
fly_rod,0
fly_sheet,0
fly_tent,0
fly_the_coop,0
flyaway,0.125
flyblown,-0.75
flybridge,0
flycatcher,0
flycatching_warbler,0
flyer,0
flyfish,0
flying,0
flying_bird,0
flying_boat,-0.125
flying_bomb,0
flying_bridge,0
flying_buttress,0
flying_carpet,0
flying_cat,0
flying_colors,0.5
flying_colours,0.5
flying_dragon,0
flying_drainpipe,0
flying_dutchman,0.375
flying_field,0
flying_fish,0
flying_fox,0
flying_gecko,0
flying_gurnard,0
flying_jib,0
flying_lemur,0
flying_lizard,0
flying_mare,0
flying_marmot,0
flying_mouse,0
flying_opossum,0
flying_phalanger,0
flying_reptile,0
flying_robin,0
flying_saucer,0
flying_school,0
flying_squad,0
flying_squirrel,0
flying_start,0.125
flying_visit,0
flyleaf,0
flyover,0
flypaper,0
flypast,0
flyspeck,0
flyswat,0
flyswatter,0
flytrap,0
flyway,0
flyweight,-0.125
flywheel,0
fm,0
fmri,0
fnma,0
fo,0.25
fo'c'sle,0
foal,0
foam,0
foam_at_the_mouth,-0.375
foam_rubber,0
foamflower,0
foaminess,0
foaming,-0.625
foamy,-0.625
fob,-0.625
fob_off,-0.375
focal,0
focal_distance,0
focal_epilepsy,-0.125
focal_infection,0
focal_length,0
focal_point,0.125
focal_ratio,0
focal_seizure,0
focalisation,0
focalise,0
focalization,0
focalize,0
focally,0.25
focus,0.25
focus_on,0
focused,0.375
focusing,0.125
focussed,0.375
focussing,0.125
fodder,0.125
foe,0
foehn,0
foeman,0
foeniculum,0
foeniculum_dulce,0
foeniculum_vulgare,0
foeniculum_vulgare_dulce,0
foetal,0
foetal_circulation,0
foetal_distress,0.125
foetal_monitor,0
foetal_movement,0
foetid,-0.75
foetid_bugbane,-0.125
foetid_pothos,0
foetology,0
foetometry,0
foetoprotein,0
foetor,-0.75
foetoscope,0
foetoscopy,0
foetus,0.25
fog,-0.125
fog_up,-0.125
fogbank,0
fogbound,-0.75
fogey,-0.125
fogged,0.25
fogginess,0.125
foggy,-0.625
foggy_bottom,0
foghorn,0
foglamp,0.125
fogsignal,0
fogy,-0.125
fogyish,0
fohn,0
foible,0
foie_gras,0.125
foil,0.625
foiled,-0.5
foiling,0
foist,0
foist_off,-0.375
folacin,0
folate,0
fold,-0.25
fold_up,0
foldable,0.375
foldaway,0.375
folder,-0.125
folderal,0
folderol,0.125
folding,0.375
folding_chair,0
folding_door,0
folding_money,0
folding_saw,0
foldout,0
foliaceous,0
foliage,0
foliaged,0
foliate,0.25
foliated,-0.125
foliation,0
folic_acid,0
folie,-0.25
folie_a_deux,-0.125
folio,0
foliolate,0.125
foliose,0
folium,0
folk,0
folk_art,0
folk_ballad,0
folk_dance,-0.125
folk_dancer,0
folk_dancing,-0.125
folk_etymology,-0.25
folk_music,0
folk_poet,0
folk_singer,0
folk_song,0
folk_tale,0
folk_writer,0
folklore,0
folks,0
folksong,0
folksy,-0.25
folktale,0
follicle,0
follicle-stimulating_hormone,0
follicular,0
folliculitis,-0.375
follies,0
follow,0.375
follow-on,0
follow-through,0.125
follow-up,0
follow_out,0
follow_suit,0
follow_through,0
follow_up,0
follow_up_on,0
follower,0
followers,0
followers_of_the_phrophet,0
following,0.125
followup,0
folly,0.25
folsom_culture,0
foment,0
fomentation,-0.5
fomenter,0
fomes,0
fomes_igniarius,0
fomite,0
fomor,0
fomorian,0
fond,0.625
fond_regard,0
fonda,0
fondant,0
fondle,0.125
fondler,0.25
fondling,-0.25
fondly,0.125
fondness,0.5
fondu,0
fondue,0
font,0
font_cartridge,0
fontanel,-0.125
fontanelle,-0.125
fontanne,0
fontenoy,0
fonteyn,0
food,-0.125
food_additive,0
food_allergy,0
food_and_agriculture_organization,0
food_and_agriculture_organization_of_the_united_nations,0
food_and_drug_administration,0
food_bank,0
food_cache,0
food_chain,0
food_color,0
food_coloring,0
food_colour,0
food_colouring,0
food_company,0
food_court,0
food_cycle,0
food_elevator,0
food_faddist,0
food_fish,0
food_for_thought,-0.125
food_grain,0
food_hamper,0
food_manufacturer,0
food_market,0
food_poisoning,-0.375
food_processor,0
food_product,0
food_pyramid,0
food_shop,0
food_stamp,0
food_turner,0
food_waste,0
food_web,0
foodie,0.375
foodless,-0.25
foodstuff,0
fool,0.625
fool's_cap,0
fool's_errand,-0.125
fool's_gold,0
fool's_huckleberry,0
fool's_paradise,0.375
fool's_parsley,0
fool_around,0.5
fool_away,0
foolery,0
foolhardiness,0.125
foolhardy,-0.625
fooling,-0.625
foolish,0.625
foolish_woman,0.125
foolishly,-0.625
foolishness,0.25
foolproof,-0.75
foolscap,0
foot,0
foot-and-mouth_disease,0.125
foot-lambert,0
foot-pound,0
foot-poundal,0
foot-shaped,0
foot-ton,0
foot_brake,0
foot_doctor,0.125
foot_lever,0
foot_pedal,0
foot_race,0
foot_rot,0
foot_rule,0
foot_soldier,0
foot_traffic,0
foot_up,0
footage,0
football,0
football-shaped,0
football_coach,0
football_field,0
football_game,0
football_helmet,0
football_hero,0.125
football_league,0
football_official,0
football_play,0
football_player,0
football_score,0
football_season,0
football_stadium,0
football_team,0
